Description,Chamber,Created date,Energy Policy Index,URL
An Act establishing the Distressed Hospital Grant Program to award grants to distressed hospitals to prevent the reduction of services or cessation of operations; and making an appropriation.,House,2022-10-16,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2882&pn=3549
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, further providing for display of registration plate.",Senate,2022-10-16,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1357&pn=1969
"A Resolution designating November 17, 2022, as ""Children's Grief Awareness Day"" in Pennsylvania.",Senate,2022-10-16,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0360&pn=1972
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, providing for mascot transition grants; and establishing the Mascot Grant Fund.",House,2022-10-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2880&pn=3553
"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in public indecency, further providing for the offense of obscene and other sexual materials and performances.",House,2022-09-13,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2815&pn=3455
A Concurrent Resolution recognizing and congratulating the Free African Society on the 235th anniversary of its founding in Philadelphia.,House,2022-10-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0235&pn=3556
"A Resolution commemorating the 100th birthday of His Holiness Pramukh Swami Maharaj, the spiritual leader and Guru of the BAPS Swaminarayan Sanstha.",Senate,2022-10-18,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0364&pn=1977
"A Resolution recognizing December 17, 2022, as ""Wreaths Across America Day"" in Pennsylvania.",Senate,2022-10-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0377&pn=1984
"An Act amending Title 64 (Public Authorities and Quasi-Public Corporations) of the Pennsylvania Consolidated Statutes, in Commonwealth Financing Authority, further providing for indebtedness.",House,2022-10-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2894&pn=3582
"An Act providing for hospital closure procedure requirements, for notice of proposed general hospital closure or significant impact closure, for health equity impact assessments, for closure plans and for enforcement actions.",House,2022-09-24,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2849&pn=3519
"A Resolution designating the day before Thanksgiving, the Sunday after Christmas and New Year's Day, at 6 p.m., a time to ring bells throughout this Commonwealth for five minutes as a sign of thanks, praise and unity.",Senate,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0365&pn=1991
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in school directors, further providing for school director training programs.",House,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2897&pn=3595
"A Concurrent Resolution designating the week of November 13 through 19, 2022, as ""Nurse Practitioner Week"" in Pennsylvania.",House,2022-10-05,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0233&pn=3539
A Resolution honoring the life and achievements of Pennsylvania Supreme Court Chief Justice Max Baer.,Senate,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0381&pn=2010
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, further providing for display of registration plate.",House,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2906&pn=3609
"A Resolution recognizing the month of October 2022 as ""National Physical Therapy Month"" in Pennsylvania.",Senate,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0367&pn=1993
A Concurrent Resolution urging the Secretary of the Commonwealth to enforce the disqualification clause of the Constitution of the United States by declaring ineligible to appear on a ballot in this Commonwealth for any office a candidate who has previously taken an oath of office to uphold the Constitution and then engaged in insurrection or rebellion against the United States or given aid or comfort to the enemies.,Senate,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0357&pn=2011
"A Joint Resolution proposing integrated amendments to the Constitution of the Commonwealth of Pennsylvania, further providing for Legislative Reapportionment Commission and providing for the Citizens' Legislative Reapportionment Commission.",House,2022-01-05,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2207&pn=2572
"An Act providing for prohibition on importation or sale of dogs and cats, for duty of persons, kennels and animal testing facilities to offer dogs and cats for adoption and for whistleblower protection; and imposing penalties.",House,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2912&pn=3621
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in organization meetings and officers of boards of school directors, further providing for solicitor and other appointees.",House,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2908&pn=3611
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in licensing of drivers, further providing for suspension of operating privilege for failure to respond to citation.",House,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2909&pn=3618
"An Act amending the act of May 17, 1921 (P.L.682, No.284), known as The Insurance Company Law of 1921, in casualty insurance, providing for insulin coverage.",House,2022-10-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2878&pn=3552
"A Resolution establishing, authorizing and empowering the Select Committee on the 2020 Election to investigate, review and make findings and recommendations concerning elected officials in this Commonwealth who attempted to influence the results of the 2020 General Election.",House,2022-10-29,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0241&pn=3625
"A Resolution directing the Joint State Government Commission to study and issue a report on the specific data, calculations and mechanisms that the Department of Human Services utilizes to determine the amount of Medical Assistance capitation funding that is ultimately paid to drug and alcohol addiction treatment providers within this Commonwealth.",Senate,2022-10-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0352&pn=1964
"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in riot, disorderly conduct and related offenses, providing for whistleblower protection and further providing for nonapplicability of subchapter.",House,2022-10-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2910&pn=3619
"A Resolution recognizing the month of November 2022 as ""National American Indian Heritage Month"" in Pennsylvania.",Senate,2022-10-21,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0374&pn=1982
"A Joint Resolution proposing an amendment to the Constitution of the Commonwealth of Pennsylvania, providing for prohibition of slavery and involuntary servitude.",House,2022-10-26,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2904&pn=3608
"A Resolution recognizing the week of September 18 through 24, 2022, as ""National Adult Education and Family Literacy Week"" in Pennsylvania.",Senate,2022-09-20,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0341&pn=1918
"A Resolution designating the week of October 2 through 8, 2022, as ""Voter Education Week"" in Pennsylvania.",Senate,2022-10-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0353&pn=1962
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, providing for menstruation education.",House,2022-10-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2896&pn=3589
"A Resolution recognizing October 8, 2022, as ""Period Action Day"" in Pennsylvania.",Senate,2022-10-12,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0351&pn=1961
"A Resolution designating the week of October 16 through 22, 2022, as ""Military Sexual Trauma Survivor Week"" in Pennsylvania.",Senate,2022-09-30,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0348&pn=1944
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, providing for Afghanistan and Iraq veterans plate.",Senate,2022-10-16,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1356&pn=1968
"A Resolution recognizing the month of October 2022 as ""National Sensory Processing Disorder Awareness Month"" in Pennsylvania.",Senate,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0368&pn=1994
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in high schools, providing for voter registration efforts.",House,2022-06-21,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2699&pn=3281
"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in district election officers, further providing for oath of judge of election, for oaths of inspectors of election, for oaths of clerks of election and for oath of machine inspectors.",Senate,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1359&pn=1996
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in school directors, further providing for compensation and oath of office.",House,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2900&pn=3598
"A Resolution directing the Legislative Budget and Finance Committee to conduct a comprehensive study and report of Federal, State and city funds and grants allocated to the Office of the Philadelphia District Attorney for the servicing and compensation of crime victims.",House,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0239&pn=3590
"A Resolution recognizing the month of November 2022 as ""Home Care and Hospice Month"" in Pennsylvania.",Senate,2022-10-26,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0379&pn=2002
An Act providing for parental rights protection.,Senate,2022-01-05,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=0996&pn=1305
A Concurrent Resolution encouraging the Pennsylvania Supreme Court to make the investigation and disciplinary process of lawyers more transparent.,House,2022-09-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0231&pn=3516
"A Resolution designating December 7, 2022, as ""Pearl Harbor Remembrance Day"" in Pennsylvania.",Senate,2022-10-22,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0369&pn=1986
"An Act amending the act of November 24, 1998 (P.L.882, No.111), known as the Crime Victims Act, in crime victims, further providing for responsibilities of State and local law enforcement agencies.",Senate,2022-01-27,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1040&pn=1356
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in the State System of Higher Education, providing for free tuition for school board members.",House,2022-10-25,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2898&pn=3596
"A Concurrent Resolution recognizing the month of September 2022 as ""Transcontinental Underground Railroad Month"" in Pennsylvania.",House,2022-09-20,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0229&pn=3494
"An Act amending Title 74 (Transportation) of the Pennsylvania Consolidated Statutes, in turnpike, providing for State intercept for unpaid tolls.",Senate,2022-10-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1350&pn=1965
"A Resolution designating the month of October 2022 as ""Sudden Cardiac Arrest Awareness Month"" in Pennsylvania.",Senate,2022-10-14,0.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0356&pn=1966
